id,timestamp,username,action,resource_id,ip_address,status,details,user_agent
6840,2025-11-09 13:24:46.342664+00,eve_intern,DOWNLOAD,984,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6844,2025-11-09 13:24:46.646039+00,eve_intern,DOWNLOAD,1154,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6854,2025-11-09 13:24:47.917635+00,alice_hr,VIEW,552,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6858,2025-11-09 13:24:49.75879+00,alice_hr,UPLOAD,1745,,SUCCESS,Filename: test_data.txt,
6860,2025-11-09 13:24:49.902245+00,eve_intern,VIEW_ATTEMPT,1075,,FAILURE,User has no rights to this file.,
6864,2025-11-09 13:24:50.468926+00,eve_intern,DOWNLOAD,172,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6871,2025-11-09 13:24:51.486509+00,carol_sales,VIEW_ATTEMPT,1409,,FAILURE,User has no rights to this file.,
6873,2025-11-09 13:24:51.782594+00,eve_intern,UPLOAD,1749,,SUCCESS,Filename: test_data.txt,
6878,2025-11-09 13:24:52.156424+00,eve_intern,VIEW,952,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6881,2025-11-09 13:24:52.571628+00,bob_dev,UPLOAD,1751,,SUCCESS,Filename: test_data.txt,
6883,2025-11-09 13:24:52.944926+00,bob_dev,UPLOAD,1752,,SUCCESS,Filename: test_data.txt,
6886,2025-11-09 13:24:53.194804+00,alice_hr,VIEW,787,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6952,2025-11-09 13:25:02.709299+00,carol_sales,VIEW_ATTEMPT,1025,,FAILURE,User has no rights to this file.,
6702,2025-11-09 13:24:23.908839+00,eve_intern,DOWNLOAD,1218,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6704,2025-11-09 13:24:23.983337+00,alice_hr,VIEW,625,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6710,2025-11-09 13:24:24.812659+00,carol_sales,VIEW,758,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6715,2025-11-09 13:24:25.420292+00,bob_dev,DOWNLOAD,971,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6719,2025-11-09 13:24:26.068752+00,eve_intern,VIEW_ATTEMPT,339,,FAILURE,User has no rights to this file.,
6721,2025-11-09 13:24:26.355619+00,bob_dev,UPLOAD,1722,,SUCCESS,Filename: test_data.txt,
6726,2025-11-09 13:24:27.213202+00,eve_intern,DOWNLOAD,386,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6728,2025-11-09 13:24:27.705989+00,eve_intern,DOWNLOAD_ATTEMPT,1602,172.18.0.1,DENIED_BY_POLICY,Role: manager. Reasons: Insufficient clearance,
6730,2025-11-09 13:24:28.450838+00,carol_sales,VIEW_ATTEMPT,446,,FAILURE,User has no rights to this file.,
6732,2025-11-09 13:24:28.628172+00,alice_hr,VIEW,1094,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6735,2025-11-09 13:24:29.058849+00,bob_dev,UPLOAD,1725,,SUCCESS,Filename: test_data.txt,
6741,2025-11-09 13:24:29.950451+00,alice_hr,DOWNLOAD,821,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6742,2025-11-09 13:24:30.148474+00,carol_sales,VIEW,104,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6744,2025-11-09 13:24:30.566995+00,alice_hr,VIEW,813,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6755,2025-11-09 13:24:32.407187+00,bob_dev,DOWNLOAD,1023,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6757,2025-11-09 13:24:32.604505+00,alice_hr,DOWNLOAD,810,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6759,2025-11-09 13:24:32.804344+00,bob_dev,VIEW,993,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
6763,2025-11-09 13:24:34.15288+00,eve_intern,VIEW_ATTEMPT,1438,,FAILURE,User has no rights to this file.,
6769,2025-11-09 13:24:34.924818+00,alice_hr,VIEW,1151,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6781,2025-11-09 13:24:36.082631+00,alice_hr,VIEW,1143,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6787,2025-11-09 13:24:36.737995+00,carol_sales,VIEW,778,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6790,2025-11-09 13:24:36.935452+00,alice_hr,DOWNLOAD,1080,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6794,2025-11-09 13:24:37.595138+00,carol_sales,DOWNLOAD_ATTEMPT,1663,172.18.0.1,DENIED_BY_POLICY,Role: manager. Reasons: Insufficient clearance,
6797,2025-11-09 13:24:38.124162+00,alice_hr,DOWNLOAD,1245,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6801,2025-11-09 13:24:38.893235+00,bob_dev,UPLOAD,1735,,SUCCESS,Filename: test_data.txt,
6804,2025-11-09 13:24:39.442195+00,bob_dev,UPLOAD,1736,,SUCCESS,Filename: test_data.txt,
6807,2025-11-09 13:24:39.798511+00,eve_intern,DOWNLOAD,952,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6809,2025-11-09 13:24:40.208583+00,bob_dev,DOWNLOAD,305,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6810,2025-11-09 13:24:40.434072+00,alice_hr,VIEW,457,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6815,2025-11-09 13:24:41.238429+00,eve_intern,VIEW,915,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6818,2025-11-09 13:24:42.627664+00,bob_dev,UPLOAD,1739,,SUCCESS,Filename: test_data.txt,
6820,2025-11-09 13:24:42.88795+00,alice_hr,DOWNLOAD,1219,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6822,2025-11-09 13:24:43.103959+00,alice_hr,DOWNLOAD,271,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6824,2025-11-09 13:24:43.257222+00,bob_dev,VIEW_ATTEMPT,1656,172.18.0.1,DENIED_BY_POLICY,Reasons: Insufficient clearance,X11; Linux i686 Firefox/110.0
6829,2025-11-09 13:24:44.338869+00,bob_dev,UPLOAD,1740,,SUCCESS,Filename: test_data.txt,
6832,2025-11-09 13:24:44.749288+00,alice_hr,DOWNLOAD_ATTEMPT,1709,172.18.0.1,DENIED_BY_POLICY,Role: manager. Reasons: Insufficient clearance,
6834,2025-11-09 13:24:45.104347+00,alice_hr,VIEW,282,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6838,2025-11-09 13:24:45.837027+00,eve_intern,DOWNLOAD,170,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6842,2025-11-09 13:24:46.427224+00,carol_sales,VIEW_ATTEMPT,735,,FAILURE,User has no rights to this file.,
6847,2025-11-09 13:24:46.930985+00,alice_hr,DOWNLOAD,625,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6851,2025-11-09 13:24:47.447202+00,carol_sales,DOWNLOAD,1437,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6852,2025-11-09 13:24:47.618892+00,alice_hr,DOWNLOAD,58,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6857,2025-11-09 13:24:49.645273+00,carol_sales,DOWNLOAD_ATTEMPT,1678,172.18.0.1,DENIED_BY_POLICY,Role: manager. Reasons: Insufficient clearance,
6862,2025-11-09 13:24:50.186224+00,carol_sales,VIEW_ATTEMPT,128,,FAILURE,User has no rights to this file.,
6865,2025-11-09 13:24:50.807272+00,eve_intern,DOWNLOAD,1216,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6870,2025-11-09 13:24:51.476783+00,bob_dev,UPLOAD,1748,,SUCCESS,Filename: test_data.txt,
6874,2025-11-09 13:24:51.800538+00,alice_hr,VIEW,402,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6705,2025-11-09 13:24:24.3493+00,eve_intern,DOWNLOAD_ATTEMPT,1583,172.18.0.1,DENIED_BY_POLICY,Role: manager. Reasons: Insufficient clearance,
6707,2025-11-09 13:24:24.567325+00,eve_intern,DOWNLOAD_ATTEMPT,1625,172.18.0.1,DENIED_BY_POLICY,Role: manager. Reasons: Insufficient clearance,
6713,2025-11-09 13:24:25.174366+00,alice_hr,VIEW,1330,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6717,2025-11-09 13:24:25.799867+00,bob_dev,DOWNLOAD,1200,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6720,2025-11-09 13:24:26.13847+00,alice_hr,DOWNLOAD,519,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6724,2025-11-09 13:24:26.747962+00,bob_dev,VIEW,178,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
6731,2025-11-09 13:24:28.498059+00,bob_dev,UPLOAD,1724,,SUCCESS,Filename: test_data.txt,
6734,2025-11-09 13:24:28.86917+00,carol_sales,VIEW,942,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6736,2025-11-09 13:24:29.085247+00,eve_intern,DOWNLOAD_ATTEMPT,1575,172.18.0.1,DENIED_BY_POLICY,Role: manager. Reasons: Insufficient clearance,
6739,2025-11-09 13:24:29.786477+00,bob_dev,VIEW,416,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
6743,2025-11-09 13:24:30.366472+00,alice_hr,DOWNLOAD,226,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6746,2025-11-09 13:24:31.350613+00,eve_intern,UPLOAD,1726,,SUCCESS,Filename: test_data.txt,
6748,2025-11-09 13:24:31.657004+00,bob_dev,DOWNLOAD,724,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6750,2025-11-09 13:24:31.858498+00,eve_intern,VIEW_ATTEMPT,429,,FAILURE,User has no rights to this file.,
6752,2025-11-09 13:24:32.118032+00,bob_dev,UPLOAD,1727,,SUCCESS,Filename: test_data.txt,
6754,2025-11-09 13:24:32.284223+00,carol_sales,VIEW_ATTEMPT,1722,,FAILURE,User has no rights to this file.,
6756,2025-11-09 13:24:32.532079+00,eve_intern,DOWNLOAD,147,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6758,2025-11-09 13:24:32.729737+00,eve_intern,DOWNLOAD,893,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6761,2025-11-09 13:24:33.214376+00,eve_intern,VIEW,952,172.18.0.1,SUCCESS,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6765,2025-11-09 13:24:34.495331+00,eve_intern,VIEW_ATTEMPT,1401,,FAILURE,User has no rights to this file.,
6770,2025-11-09 13:24:35.093762+00,eve_intern,DOWNLOAD,316,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6772,2025-11-09 13:24:35.15656+00,bob_dev,UPLOAD,1729,,SUCCESS,Filename: test_data.txt,
6773,2025-11-09 13:24:35.449303+00,bob_dev,UPLOAD,1730,,SUCCESS,Filename: test_data.txt,
6775,2025-11-09 13:24:35.471922+00,carol_sales,VIEW,380,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6778,2025-11-09 13:24:35.90795+00,eve_intern,DOWNLOAD_ATTEMPT,1632,172.18.0.1,DENIED_BY_POLICY,Role: manager. Reasons: Insufficient clearance,
6780,2025-11-09 13:24:36.013849+00,carol_sales,VIEW_ATTEMPT,906,,FAILURE,User has no rights to this file.,
6783,2025-11-09 13:24:36.291499+00,bob_dev,UPLOAD,1733,,SUCCESS,Filename: test_data.txt,
6785,2025-11-09 13:24:36.417583+00,eve_intern,DOWNLOAD,1289,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6792,2025-11-09 13:24:37.226155+00,alice_hr,VIEW,80,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6795,2025-11-09 13:24:37.803663+00,eve_intern,DOWNLOAD,888,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6806,2025-11-09 13:24:39.61773+00,alice_hr,VIEW,924,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6808,2025-11-09 13:24:39.850176+00,bob_dev,UPLOAD,1737,,SUCCESS,Filename: test_data.txt,
6811,2025-11-09 13:24:40.683822+00,carol_sales,VIEW_ATTEMPT,1529,,FAILURE,User has no rights to this file.,
6816,2025-11-09 13:24:41.389716+00,bob_dev,VIEW,838,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
6825,2025-11-09 13:24:43.383077+00,alice_hr,VIEW,369,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6828,2025-11-09 13:24:44.214456+00,eve_intern,DOWNLOAD,912,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6835,2025-11-09 13:24:45.315138+00,eve_intern,DOWNLOAD,1222,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6837,2025-11-09 13:24:45.521343+00,bob_dev,UPLOAD,1741,,SUCCESS,Filename: test_data.txt,
6843,2025-11-09 13:24:46.500192+00,alice_hr,DOWNLOAD,1102,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6845,2025-11-09 13:24:46.723332+00,carol_sales,VIEW_ATTEMPT,1090,,FAILURE,User has no rights to this file.,
6850,2025-11-09 13:24:47.412167+00,bob_dev,UPLOAD,1744,,SUCCESS,Filename: test_data.txt,
6853,2025-11-09 13:24:47.667257+00,bob_dev,VIEW,1314,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
6856,2025-11-09 13:24:49.162412+00,eve_intern,DOWNLOAD_ATTEMPT,1728,172.18.0.1,DENIED_BY_POLICY,Role: manager. Reasons: Insufficient clearance,
6859,2025-11-09 13:24:49.861055+00,carol_sales,VIEW_ATTEMPT,1657,172.18.0.1,DENIED_BY_POLICY,Reasons: Insufficient clearance,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6863,2025-11-09 13:24:50.201015+00,bob_dev,VIEW,1407,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
6867,2025-11-09 13:24:51.001579+00,alice_hr,VIEW,1070,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6869,2025-11-09 13:24:51.304258+00,eve_intern,DOWNLOAD,433,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6875,2025-11-09 13:24:51.943556+00,bob_dev,DOWNLOAD,599,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6877,2025-11-09 13:24:52.148375+00,bob_dev,UPLOAD,1750,,SUCCESS,Filename: test_data.txt,
6880,2025-11-09 13:24:52.530873+00,carol_sales,VIEW_ATTEMPT,1707,172.18.0.1,DENIED_BY_POLICY,Reasons: Insufficient clearance,"Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
6714,2025-11-09 13:24:25.333396+00,eve_intern,DOWNLOAD,679,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6729,2025-11-09 13:24:28.431102+00,alice_hr,VIEW_ATTEMPT,1704,172.18.0.1,DENIED_BY_POLICY,Reasons: Insufficient clearance,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6737,2025-11-09 13:24:29.426298+00,bob_dev,DOWNLOAD,867,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6740,2025-11-09 13:24:29.941862+00,carol_sales,VIEW_ATTEMPT,1288,,FAILURE,User has no rights to this file.,
6747,2025-11-09 13:24:31.56491+00,eve_intern,DOWNLOAD,1289,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6749,2025-11-09 13:24:31.830966+00,bob_dev,DOWNLOAD,1144,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6762,2025-11-09 13:24:33.424217+00,alice_hr,VIEW,1356,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
6766,2025-11-09 13:24:34.550239+00,bob_dev,DOWNLOAD,659,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6768,2025-11-09 13:24:34.813435+00,eve_intern,UPLOAD,1728,,SUCCESS,Filename: test_data.txt,
6774,2025-11-09 13:24:35.45931+00,eve_intern,DOWNLOAD,984,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6776,2025-11-09 13:24:35.641798+00,bob_dev,UPLOAD,1731,,SUCCESS,Filename: test_data.txt,
6786,2025-11-09 13:24:36.664247+00,bob_dev,UPLOAD,1734,,SUCCESS,Filename: test_data.txt,
6789,2025-11-09 13:24:36.922128+00,bob_dev,DOWNLOAD,194,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6791,2025-11-09 13:24:37.086939+00,eve_intern,DOWNLOAD,1214,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6796,2025-11-09 13:24:37.964001+00,carol_sales,VIEW,1423,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6800,2025-11-09 13:24:38.690928+00,carol_sales,VIEW,741,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6802,2025-11-09 13:24:38.913506+00,eve_intern,DOWNLOAD,156,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.857.0 Safari/534.0"
6805,2025-11-09 13:24:39.474043+00,carol_sales,VIEW,153,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6812,2025-11-09 13:24:40.770058+00,bob_dev,UPLOAD,1738,,SUCCESS,Filename: test_data.txt,
6814,2025-11-09 13:24:41.108183+00,carol_sales,VIEW,955,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6819,2025-11-09 13:24:42.715443+00,carol_sales,VIEW,616,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6823,2025-11-09 13:24:43.244243+00,carol_sales,VIEW_ATTEMPT,1420,,FAILURE,User has no rights to this file.,
6827,2025-11-09 13:24:43.732252+00,bob_dev,VIEW,772,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
6831,2025-11-09 13:24:44.598766+00,bob_dev,VIEW,1346,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
6836,2025-11-09 13:24:45.329595+00,carol_sales,VIEW,320,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6839,2025-11-09 13:24:45.874235+00,bob_dev,VIEW,879,172.18.0.1,SUCCESS,,X11; Linux i686 Firefox/110.0
6841,2025-11-09 13:24:46.414546+00,bob_dev,UPLOAD,1742,,SUCCESS,Filename: test_data.txt,
6846,2025-11-09 13:24:46.907645+00,bob_dev,DOWNLOAD,474,172.18.0.1,SUCCESS,Role: manager,X11; Linux i686 Firefox/110.0
6848,2025-11-09 13:24:46.979206+00,carol_sales,DOWNLOAD,804,172.18.0.1,SUCCESS,Role: manager,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6849,2025-11-09 13:24:47.347109+00,alice_hr,UPLOAD,1743,,SUCCESS,Filename: test_data.txt,
6855,2025-11-09 13:24:48.437128+00,carol_sales,VIEW,1002,172.18.0.1,SUCCESS,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.3.4"
6861,2025-11-09 13:24:49.975917+00,alice_hr,VIEW,1356,172.18.0.1,SUCCESS,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/107.0.5510.0 Safari/536.0"
